"PARID","LUC","LUC_desc","situs","NAME","year","if1991","yearGroup"
"2004 04420000","R-50","R - Condominium","86  BUCKTOWN CROSSING RD","South Coventry",2006,"1991 or Later","2001-2010"
"2004 04430000","R-50","R - Condominium","88  BUCKTOWN CROSSING RD","South Coventry",2006,"1991 or Later","2001-2010"
"2004 04440000","R-50","R - Condominium","90  BUCKTOWN CROSSING RD","South Coventry",2006,"1991 or Later","2001-2010"
"2004 04450000","R-50","R - Condominium","92  BUCKTOWN CROSSING RD","South Coventry",2006,"1991 or Later","2001-2010"
"2004 04460000","R-50","R - Condominium","94  BUCKTOWN CROSSING RD","South Coventry",2006,"1991 or Later","2001-2010"
"2004 04470000","R-50","R - Condominium","96  BUCKTOWN CROSSING RD","South Coventry",2006,"1991 or Later","2001-2010"
"2004 04480000","R-50","R - Condominium","98  BUCKTOWN CROSSING RD","South Coventry",2006,"1991 or Later","2001-2010"
"2004 04490000","R-50","R - Condominium","102  BUCKTOWN CROSSING RD","South Coventry",2006,"1991 or Later","2001-2010"
"2004 04500000","R-50","R - Condominium","104  BUCKTOWN CROSSING RD","South Coventry",2006,"1991 or Later","2001-2010"
"2004 04510000","R-50","R - Condominium","106  BUCKTOWN CROSSING RD","South Coventry",2006,"1991 or Later","2001-2010"
"2004 04520000","R-50","R - Condominium","108  BUCKTOWN CROSSING RD","South Coventry",2006,"1991 or Later","2001-2010"
"2004 04530000","R-50","R - Condominium","110  BUCKTOWN CROSSING RD","South Coventry",2006,"1991 or Later","2001-2010"
"2004 04540000","R-50","R - Condominium","112  BUCKTOWN CROSSING RD","South Coventry",2006,"1991 or Later","2001-2010"
"2004 04550000","R-50","R - Condominium","114  BUCKTOWN CROSSING RD","South Coventry",2006,"1991 or Later","2001-2010"
"2004 04560000","R-50","R - Condominium","116  BUCKTOWN CROSSING RD","South Coventry",2006,"1991 or Later","2001-2010"
"2004 04570000","R-50","R - Condominium","120  BUCKTOWN CROSSING RD","South Coventry",2006,"1991 or Later","2001-2010"
"2004 04580000","R-50","R - Condominium","122  BUCKTOWN CROSSING RD","South Coventry",2006,"1991 or Later","2001-2010"
"2004 04590000","R-50","R - Condominium","124  BUCKTOWN CROSSING RD","South Coventry",2006,"1991 or Later","2001-2010"
