"PARID","LUC","LUC_desc","situs","NAME","year","if1991","yearGroup"
"5002J00310000","R-10","R - Single Family/Cabin","1448  FEDERAL DR","West Bradford",1978,"Before 1991","1971-1980"
"5002J00320000","R-10","R - Single Family/Cabin","1457  FEDERAL DR","West Bradford",1977,"Before 1991","1971-1980"
"5002J00330000","R-10","R - Single Family/Cabin","1455  FEDERAL DR","West Bradford",1975,"Before 1991","1971-1980"
"5002J00340000","R-10","R - Single Family/Cabin","1441  FEDERAL DR","West Bradford",1975,"Before 1991","1971-1980"
"5002J00350000","R-10","R - Single Family/Cabin","1502  PAMELA DR","West Bradford",1975,"Before 1991","1971-1980"
"5002J00360000","R-10","R - Single Family/Cabin","1503  EAGLE RIDGE DR","West Bradford",1975,"Before 1991","1971-1980"
"5002J00370000","R-10","R - Single Family/Cabin","1505  EAGLE RIDGE DR","West Bradford",1977,"Before 1991","1971-1980"
"5002J00380000","R-10","R - Single Family/Cabin","1507  EAGLE RIDGE DR","West Bradford",1975,"Before 1991","1971-1980"
"5002J00390000","R-10","R - Single Family/Cabin","1509  EAGLE RIDGE DR","West Bradford",1976,"Before 1991","1971-1980"
"5002J00400000","R-10","R - Single Family/Cabin","1511  EAGLE RIDGE DR","West Bradford",1976,"Before 1991","1971-1980"
"5002J00410000","R-10","R - Single Family/Cabin","1513  EAGLE RIDGE DR","West Bradford",1976,"Before 1991","1971-1980"
"5002J00420000","R-10","R - Single Family/Cabin","1514  EAGLE RIDGE DR","West Bradford",1976,"Before 1991","1971-1980"
"5002J00430000","R-10","R - Single Family/Cabin","1512  EAGLE RIDGE DR","West Bradford",1975,"Before 1991","1971-1980"
"5002J00440000","R-10","R - Single Family/Cabin","1510  EAGLE RIDGE DR","West Bradford",1975,"Before 1991","1971-1980"
"5002J00450000","R-10","R - Single Family/Cabin","1508  EAGLE RIDGE DR","West Bradford",1976,"Before 1991","1971-1980"
"5002J00460000","R-10","R - Single Family/Cabin","1506  EAGLE RIDGE DR","West Bradford",1976,"Before 1991","1971-1980"
"5002J00470000","R-10","R - Single Family/Cabin","1504  EAGLE RIDGE DR","West Bradford",1976,"Before 1991","1971-1980"
"5002J00480000","R-10","R - Single Family/Cabin","1503  FEDERAL DR","West Bradford",1975,"Before 1991","1971-1980"
