"PARID","LUC","LUC_desc","situs","NAME","year","if1991","yearGroup"
"3902 00630000","R-10","R - Single Family/Cabin","19  PARKSIDE AVE","Caln",1950,"Before 1991","1950 or older"
"3902 00640000","R-10","R - Single Family/Cabin","17  PARKSIDE AVE","Caln",1950,"Before 1991","1950 or older"
"3902 00650000","R-10","R - Single Family/Cabin","15  PARKSIDE AVE","Caln",1950,"Before 1991","1950 or older"
"3902 00660000","R-10","R - Single Family/Cabin","13  PARKSIDE AVE","Caln",1950,"Before 1991","1950 or older"
"3902 00670000","R-10","R - Single Family/Cabin","11  PARKSIDE AVE","Caln",1950,"Before 1991","1950 or older"
"3902 00680000","R-10","R - Single Family/Cabin","9  PARKSIDE AVE","Caln",1950,"Before 1991","1950 or older"
"3902 00690000","R-10","R - Single Family/Cabin","7  PARKSIDE AVE","Caln",1950,"Before 1991","1950 or older"
"3902 00700000","R-10","R - Single Family/Cabin","5  PARKSIDE AVE","Caln",1930,"Before 1991","1950 or older"
"3902 00710000","R-10","R - Single Family/Cabin","3  PARKSIDE AVE","Caln",1950,"Before 1991","1950 or older"
"3902 00720000","R-10","R - Single Family/Cabin","1  PARKSIDE AVE","Caln",1950,"Before 1991","1950 or older"
"3902 00860300","R-10","R - Single Family/Cabin","10  BEAVER RUN RD","Caln",1982,"Before 1991","1981-1990"
"3902 00860400","R-10","R - Single Family/Cabin","8  BEAVER RUN RD","Caln",1982,"Before 1991","1981-1990"
"3902 00860600","R-10","R - Single Family/Cabin","1  BEAVER RUN RD","Caln",1982,"Before 1991","1981-1990"
"3902 00860700","R-10","R - Single Family/Cabin","2  BEAVER RUN RD","Caln",1980,"Before 1991","1971-1980"
"3902 00860800","R-10","R - Single Family/Cabin","4  BEAVER RUN RD","Caln",1983,"Before 1991","1981-1990"
"3902 00860900","R-10","R - Single Family/Cabin","582 S LLOYD AVE","Caln",1981,"Before 1991","1981-1990"
"3902 00861000","R-10","R - Single Family/Cabin","12  BEAVER RUN RD","Caln",1980,"Before 1991","1971-1980"
"3902 00861100","R-10","R - Single Family/Cabin","42  CARLSON WAY","Caln",1983,"Before 1991","1981-1990"
"3902 00861200","R-10","R - Single Family/Cabin","52  CARLSON WAY","Caln",1984,"Before 1991","1981-1990"
"3902 00861300","R-10","R - Single Family/Cabin","584 S LLOYD AVE","Caln",1984,"Before 1991","1981-1990"
"3902 00861400","R-10","R - Single Family/Cabin","54  CARLSON WAY","Caln",1984,"Before 1991","1981-1990"
"3902 00861500","R-10","R - Single Family/Cabin","56  CARLSON WAY","Caln",1986,"Before 1991","1981-1990"
"3902 00861600","R-10","R - Single Family/Cabin","3  BEAVER RUN RD","Caln",1986,"Before 1991","1981-1990"
"3902 00861700","R-10","R - Single Family/Cabin","6  BEAVER RUN RD","Caln",1984,"Before 1991","1981-1990"
"3902 00861800","R-10","R - Single Family/Cabin","14  BEAVER RUN RD","Caln",1986,"Before 1991","1981-1990"
"3902 00861900","R-10","R - Single Family/Cabin","16  BEAVER RUN RD","Caln",1985,"Before 1991","1981-1990"
"3902 00862000","R-10","R - Single Family/Cabin","18  BEAVER RUN RD","Caln",1986,"Before 1991","1981-1990"
"3902 00862100","R-10","R - Single Family/Cabin","20  BEAVER RUN RD","Caln",1986,"Before 1991","1981-1990"
"3902 00862200","R-10","R - Single Family/Cabin","22  BEAVER RUN RD","Caln",1984,"Before 1991","1981-1990"
"3902 00862400","R-10","R - Single Family/Cabin","24  BEAVER RUN RD","Caln",1984,"Before 1991","1981-1990"
"3902 00862500","R-10","R - Single Family/Cabin","26  BEAVER RUN RD","Caln",1984,"Before 1991","1981-1990"
"3902 00862600","R-10","R - Single Family/Cabin","28  BEAVER RUN RD","Caln",1984,"Before 1991","1981-1990"
"3902 00862700","R-10","R - Single Family/Cabin","30  BEAVER RUN RD","Caln",1984,"Before 1991","1981-1990"
"3902 00862800","R-10","R - Single Family/Cabin","32  BEAVER RUN RD","Caln",1985,"Before 1991","1981-1990"
"3902 00862900","R-10","R - Single Family/Cabin","5  BEAVER RUN RD","Caln",1984,"Before 1991","1981-1990"
"3902 00863000","R-10","R - Single Family/Cabin","7  BEAVER RUN RD","Caln",1985,"Before 1991","1981-1990"
"3902 00863100","R-10","R - Single Family/Cabin","9  BEAVER RUN RD","Caln",1986,"Before 1991","1981-1990"
"3902 00863200","R-10","R - Single Family/Cabin","11  BEAVER RUN RD","Caln",1985,"Before 1991","1981-1990"
"3902 00863300","R-10","R - Single Family/Cabin","13  BEAVER RUN RD","Caln",1986,"Before 1991","1981-1990"
"3902 00863400","R-10","R - Single Family/Cabin","15  BEAVER RUN RD","Caln",1986,"Before 1991","1981-1990"
"3902 00863500","R-10","R - Single Family/Cabin","17  BEAVER RUN RD","Caln",1986,"Before 1991","1981-1990"
"3902 00863600","R-10","R - Single Family/Cabin","19  BEAVER RUN RD","Caln",1985,"Before 1991","1981-1990"
"3902 00863700","R-10","R - Single Family/Cabin","23  CARLSON WAY","Caln",1986,"Before 1991","1981-1990"
"3902 00863800","R-10","R - Single Family/Cabin","25  CARLSON WAY","Caln",1986,"Before 1991","1981-1990"
"3902 00863900","R-10","R - Single Family/Cabin","27  CARLSON WAY","Caln",1986,"Before 1991","1981-1990"
"3902 00864000","R-10","R - Single Family/Cabin","29  CARLSON WAY","Caln",1986,"Before 1991","1981-1990"
