"PARID","LUC","LUC_desc","situs","NAME","year","if1991","yearGroup"
"2602P00130000","R-10","R - Single Family/Cabin","26  VALLEY DELL BLVD","East Pikeland",1940,"Before 1991","1950 or older"
"2602P00300100","R-10","R - Single Family/Cabin","69  DOGWOOD TERR","East Pikeland",2002,"1991 or Later","2001-2010"
"2602P00330000","R-10","R - Single Family/Cabin","163  HILLCREST AVE","East Pikeland",2002,"1991 or Later","2001-2010"
"2602P00330200","R-10","R - Single Family/Cabin","159  HILLCREST AVE","East Pikeland",2002,"1991 or Later","2001-2010"
"2602P00330300","R-10","R - Single Family/Cabin","161  HILLCREST AVE","East Pikeland",2002,"1991 or Later","2001-2010"
"2602P00340000","R-10","R - Single Family/Cabin","69  VALLEY DELL BLVD","East Pikeland",2021,"1991 or Later","2011-2022"
"2602P00420100","R-10","R - Single Family/Cabin","194  HILLCREST AVE","East Pikeland",1995,"1991 or Later","1991-2000"
"2602Q00010100","R-10","R - Single Family/Cabin","2153  KIMBERTON RD","East Pikeland",1870,"Before 1991","1950 or older"
"2602Q00020000","R-10","R - Single Family/Cabin","2157  KIMBERTON RD","East Pikeland",1870,"Before 1991","1950 or older"
"2602Q00030000","R-10","R - Single Family/Cabin","2161  KIMBERTON RD","East Pikeland",1931,"Before 1991","1950 or older"
"2602Q00040000","R-30","R - Multi Family/Dorms/Single","2169  KIMBERTON RD","East Pikeland",1900,"Before 1991","1950 or older"
"2602Q00050100","R-10","R - Single Family/Cabin","2177  KIMBERTON RD","East Pikeland",1870,"Before 1991","1950 or older"
"2602Q000501A0","R-10","R - Single Family/Cabin","2175  KIMBERTON RD","East Pikeland",1870,"Before 1991","1950 or older"
"2602Q00060000","R-61","C - Dwelling W/Comm Use Primary C","2185  KIMBERTON RD","East Pikeland",1900,"Before 1991","1950 or older"
"2602Q00070000","R-60","R - Dwelling W/Comm Use Primary R","6  PRIZER RD","East Pikeland",1947,"Before 1991","1950 or older"
"2602Q00120000","R-10","R - Single Family/Cabin","32 W BEACON DR","East Pikeland",1969,"Before 1991","1961-1970"
"2602R00100000","R-10","R - Single Family/Cabin","2364  KIMBERTON RD","East Pikeland",1930,"Before 1991","1950 or older"
"2602R00250000","R-10","R - Single Family/Cabin","1221 S RAPPS DAM RD","East Pikeland",1998,"1991 or Later","1991-2000"
"2602R00270000","R-10","R - Single Family/Cabin","100 E SEVEN STARS RD","East Pikeland",1962,"Before 1991","1961-1970"
"2603 00040000","R-61","C - Dwelling W/Comm Use Primary C","629  SCHUYLKILL RD","East Pikeland",1955,"Before 1991","1951-1960"
"2603 00080200","R-10","R - Single Family/Cabin","100  CARBON ST","East Pikeland",2021,"1991 or Later","2011-2022"
"2603 00080300","R-10","R - Single Family/Cabin","102  CARBON ST","East Pikeland",2021,"1991 or Later","2011-2022"
"2603 00080400","R-10","R - Single Family/Cabin","104  CARBON ST","East Pikeland",2021,"1991 or Later","2011-2022"
"2603 00080500","R-10","R - Single Family/Cabin","106  CARBON ST","East Pikeland",2021,"1991 or Later","2011-2022"
"2603 00080600","R-10","R - Single Family/Cabin","108  CARBON ST","East Pikeland",2021,"1991 or Later","2011-2022"
"2603 00080700","R-10","R - Single Family/Cabin","110  CARBON ST","East Pikeland",2021,"1991 or Later","2011-2022"
"2603 00080800","R-10","R - Single Family/Cabin","158  STEEL ST","East Pikeland",2021,"1991 or Later","2011-2022"
"2603 00080900","R-10","R - Single Family/Cabin","160  STEEL ST","East Pikeland",2022,"1991 or Later","2011-2022"
"2603 00081000","R-10","R - Single Family/Cabin","45  BOILER CRT","East Pikeland",2022,"1991 or Later","2011-2022"
"2603 00081100","R-10","R - Single Family/Cabin","43  BOILER CRT","East Pikeland",2022,"1991 or Later","2011-2022"
"2603 00081200","R-10","R - Single Family/Cabin","41  BOILER CRT","East Pikeland",2022,"1991 or Later","2011-2022"
"2603 00081300","R-10","R - Single Family/Cabin","37  BOILER CRT","East Pikeland",2022,"1991 or Later","2011-2022"
"2603 00081400","R-10","R - Single Family/Cabin","35  BOILER CRT","East Pikeland",2022,"1991 or Later","2011-2022"
"2603 00081500","R-10","R - Single Family/Cabin","33  BOILER CRT","East Pikeland",2022,"1991 or Later","2011-2022"
"2603 00081600","R-10","R - Single Family/Cabin","31  BOILER CRT","East Pikeland",2022,"1991 or Later","2011-2022"
"2603 00081700","R-10","R - Single Family/Cabin","29  BOILER CRT","East Pikeland",2022,"1991 or Later","2011-2022"
"2603 00081800","R-10","R - Single Family/Cabin","27  BOILER CRT","East Pikeland",2022,"1991 or Later","2011-2022"
"2603 00081900","R-10","R - Single Family/Cabin","25  BOILER CRT","East Pikeland",2022,"1991 or Later","2011-2022"
"2603 00082000","R-10","R - Single Family/Cabin","23  BOILER CRT","East Pikeland",2023,"1991 or Later","2011-2022"
"2603 00082100","R-10","R - Single Family/Cabin","19  BOILER CRT","East Pikeland",2022,"1991 or Later","2011-2022"
"2603 00082200","R-10","R - Single Family/Cabin","17  BOILER CRT","East Pikeland",2022,"1991 or Later","2011-2022"
"2603 00082300","R-10","R - Single Family/Cabin","15  BOILER CRT","East Pikeland",2022,"1991 or Later","2011-2022"
"2603 00082400","R-10","R - Single Family/Cabin","11  BOILER CRT","East Pikeland",2022,"1991 or Later","2011-2022"
"2603 00082500","R-10","R - Single Family/Cabin","9  BOILER CRT","East Pikeland",2021,"1991 or Later","2011-2022"
"2603 00082600","R-10","R - Single Family/Cabin","7  BOILER CRT","East Pikeland",2021,"1991 or Later","2011-2022"
"2603 00082700","R-10","R - Single Family/Cabin","5  BOILER CRT","East Pikeland",2021,"1991 or Later","2011-2022"
"2603 00082800","R-10","R - Single Family/Cabin","3  BOILER CRT","East Pikeland",2022,"1991 or Later","2011-2022"
"2603 00082900","R-10","R - Single Family/Cabin","1  BOILER CRT","East Pikeland",2022,"1991 or Later","2011-2022"
"2603 00083000","R-10","R - Single Family/Cabin","150  STEEL ST","East Pikeland",2021,"1991 or Later","2011-2022"
"2603 00083100","R-10","R - Single Family/Cabin","10  BOILER CRT","East Pikeland",2021,"1991 or Later","2011-2022"
"2603 00083200","R-10","R - Single Family/Cabin","8  BOILER CRT","East Pikeland",2022,"1991 or Later","2011-2022"
"2603 00083300","R-10","R - Single Family/Cabin","6  BOILER CRT","East Pikeland",2022,"1991 or Later","2011-2022"
"2603 00083400","R-10","R - Single Family/Cabin","4  BOILER CRT","East Pikeland",2022,"1991 or Later","2011-2022"
"2603 00083500","R-10","R - Single Family/Cabin","103  CARBON ST","East Pikeland",2021,"1991 or Later","2011-2022"
"2603 00083600","R-10","R - Single Family/Cabin","105  CARBON ST","East Pikeland",2022,"1991 or Later","2011-2022"
"2603 00083700","R-10","R - Single Family/Cabin","107  CARBON ST","East Pikeland",2022,"1991 or Later","2011-2022"
"2603 00083800","R-10","R - Single Family/Cabin","109  CARBON ST","East Pikeland",2021,"1991 or Later","2011-2022"
"2603 00083900","R-10","R - Single Family/Cabin","152  STEEL ST","East Pikeland",2021,"1991 or Later","2011-2022"
"2603 00084000","R-10","R - Single Family/Cabin","151  STEEL ST","East Pikeland",2021,"1991 or Later","2011-2022"
"2603 00084100","R-10","R - Single Family/Cabin","153  STEEL ST","East Pikeland",2022,"1991 or Later","2011-2022"
"2603 00084200","R-10","R - Single Family/Cabin","155  STEEL ST","East Pikeland",2022,"1991 or Later","2011-2022"
"2603 00084300","R-10","R - Single Family/Cabin","157  STEEL ST","East Pikeland",2022,"1991 or Later","2011-2022"
"2603 00084400","R-10","R - Single Family/Cabin","159  STEEL ST","East Pikeland",2021,"1991 or Later","2011-2022"
"2603 00084500","R-10","R - Single Family/Cabin","161  STEEL ST","East Pikeland",2022,"1991 or Later","2011-2022"
"2603 00084600","R-10","R - Single Family/Cabin","26  BOILER CRT","East Pikeland",2022,"1991 or Later","2011-2022"
"2603 00084700","R-10","R - Single Family/Cabin","24  BOILER CRT","East Pikeland",2022,"1991 or Later","2011-2022"
"2603 00084800","R-10","R - Single Family/Cabin","22  BOILER CRT","East Pikeland",2022,"1991 or Later","2011-2022"
"2603 00084900","R-10","R - Single Family/Cabin","20  BOILER CRT","East Pikeland",2022,"1991 or Later","2011-2022"
